No.,Time,CO2(ppm),Temperature(°C),Relative Humidity(%RH)
3325, 05/09/22 07:44:47,413,21.8,25.5
3326, 05/09/22 07:49:47,413,21.7,25.4
3327, 05/09/22 07:54:47,414,21.7,25.5
3328, 05/09/22 07:59:47,415,21.7,25.5
3329, 05/09/22 08:04:47,415,21.7,25.5
3330, 05/09/22 08:09:47,415,21.7,25.5
3331, 05/09/22 08:14:47,415,21.8,25.6
3332, 05/09/22 08:19:47,415,21.8,25.6
3333, 05/09/22 08:24:47,416,21.8,25.6
3334, 05/09/22 08:29:47,415,21.8,25.6
3335, 05/09/22 08:34:47,414,21.8,25.7
3336, 05/09/22 08:39:47,415,21.7,25.7
3337, 05/09/22 08:44:47,415,21.8,25.7
3338, 05/09/22 08:49:47,415,21.8,25.5
3339, 05/09/22 08:54:47,414,21.8,25.1
3340, 05/09/22 08:59:47,413,21.8,24.7
3341, 05/09/22 09:04:47,413,21.8,24.3
3342, 05/09/22 09:09:47,414,21.9,24
3343, 05/09/22 09:14:47,417,21.9,23.6
3344, 05/09/22 09:19:47,418,21.8,23.2
3345, 05/09/22 09:24:47,416,21.8,23.1
3346, 05/09/22 09:29:47,417,21.8,23.1
3347, 05/09/22 09:34:47,416,21.8,23
3348, 05/09/22 09:39:47,416,21.8,23.1
3349, 05/09/22 09:44:47,417,21.8,22.9
3350, 05/09/22 09:49:47,426,21.9,22.9
3351, 05/09/22 09:54:47,434,21.9,22.9
3352, 05/09/22 09:59:47,447,21.9,23
3353, 05/09/22 10:04:47,482,22,23.1
3354, 05/09/22 10:09:47,541,22,23.3
3355, 05/09/22 10:14:47,549,22,22.9
3356, 05/09/22 10:19:47,553,22.1,22.6
3357, 05/09/22 10:24:47,563,22.1,22.4
3358, 05/09/22 10:29:47,566,22.2,22.3
3359, 05/09/22 10:34:47,569,22.2,22
3360, 05/09/22 10:39:47,572,22.2,22
3361, 05/09/22 10:44:47,576,22.3,21.8
3362, 05/09/22 10:49:47,574,22.3,21.5
3363, 05/09/22 10:54:47,570,22.3,21.4
3364, 05/09/22 10:59:47,573,22.3,21.3
3365, 05/09/22 11:04:47,566,22.4,21.2
3366, 05/09/22 11:09:47,535,22.4,20.8
3367, 05/09/22 11:14:47,514,22.3,20.5
3368, 05/09/22 11:19:47,498,22.3,20.2
3369, 05/09/22 11:24:47,484,22.4,20.1
3370, 05/09/22 11:29:47,482,22.3,20
3371, 05/09/22 11:34:47,479,22.3,20
3372, 05/09/22 11:39:47,472,22.3,20.1
3373, 05/09/22 11:44:47,469,22.3,20.1
3374, 05/09/22 11:49:47,469,22.3,20.1
3375, 05/09/22 11:54:47,468,22.3,20.1
3376, 05/09/22 11:59:47,466,22.3,20.1
3377, 05/09/22 12:04:47,459,22.3,19.7
3378, 05/09/22 12:09:47,455,22.3,19.8
3379, 05/09/22 12:14:47,454,22.4,19.8
3380, 05/09/22 12:19:47,461,22.4,19.8
3381, 05/09/22 12:24:47,463,22.3,19.8
3382, 05/09/22 12:29:47,463,22.3,19.9
3383, 05/09/22 12:34:47,450,22.2,19.9
3384, 05/09/22 12:39:47,439,22.2,20
3385, 05/09/22 12:44:47,432,22.2,20.2
3386, 05/09/22 12:49:47,428,22.2,20.3
3387, 05/09/22 12:54:47,426,22.1,20.6
3388, 05/09/22 12:59:47,422,22.1,20.7
3389, 05/09/22 13:04:47,420,22.1,20.9
3390, 05/09/22 13:09:47,421,22.1,20.9
3391, 05/09/22 13:14:47,420,22.1,21.1
3392, 05/09/22 13:19:47,419,22.1,21.3
3393, 05/09/22 13:24:47,419,22.1,21.7
3394, 05/09/22 13:29:47,418,22.1,21.9
3395, 05/09/22 13:34:47,416,22.1,22.2
3396, 05/09/22 13:39:47,417,22,22.4
3397, 05/09/22 13:44:47,416,22,22.8
3398, 05/09/22 13:49:47,418,22,23
3399, 05/09/22 13:54:47,417,22,23.2
3400, 05/09/22 13:59:47,416,22,23.5
3401, 05/09/22 14:04:47,416,22,23.7
3402, 05/09/22 14:09:47,416,22,23.9
3403, 05/09/22 14:14:47,416,22,24
3404, 05/09/22 14:19:47,417,22,24.2
3405, 05/09/22 14:24:47,417,22,24.3
3406, 05/09/22 14:29:47,416,22,24.4
3407, 05/09/22 14:34:47,416,22,24.6
3408, 05/09/22 14:39:47,416,22,24.7
3409, 05/09/22 14:44:47,419,22,25
3410, 05/09/22 14:49:47,420,22,25.1
3411, 05/09/22 14:54:47,425,22,25.3
3412, 05/09/22 14:59:47,429,22,25.4
3413, 05/09/22 15:04:47,430,22,25.5
3414, 05/09/22 15:09:47,430,22.1,25.6
3415, 05/09/22 15:14:47,431,22.1,25.7
3416, 05/09/22 15:19:47,432,22.1,25.9
3417, 05/09/22 15:24:47,431,22.1,26
3418, 05/09/22 15:29:47,432,22.1,26.1
3419, 05/09/22 15:34:47,430,22.1,26.1
3420, 05/09/22 15:39:47,432,22.1,26.1
3421, 05/09/22 15:44:47,428,22.1,26.2
3422, 05/09/22 15:49:47,424,22.1,26.3
3423, 05/09/22 15:54:47,431,22.2,26.7
3424, 05/09/22 15:59:47,1205,22.4,27.6
3425, 05/09/22 16:04:47,512,23.2,25.3
3426, 05/09/22 16:09:47,454,24.2,24
3427, 05/09/22 16:14:47,448,24.8,23.3
3428, 05/09/22 16:19:47,479,25.4,22.8
